,npi,nppes_provider_city,Recipient_State,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,drug_name,Total_Amount_of_Payment_USDollars,Unnamed: 0,bene_count,total_claim_count,total_day_supply,total_drug_cost,claim_scaled_supply,RevPerPill,SMPerPill,ProfPerPill
245541,1891738720.0,PEMBROKE PINES,FL,NOVO NORDISK INC,NOVOLOG,42.49,21024593,18.0,52,2412,29459.44,46.384615384615394,12.213698175787728,0.01761608623548922,12.19608208955224
245625,1891751780.0,BOARDMAN,OH,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,98.62,21038995,17.0,75,2201,28837.29,29.34666666666667,13.101903680145389,0.04480690595184007,13.05709677419355
245678,1891759650.0,LAWRENCE,MA,SANOFI AND GENZYME US COMPANIES,LANTUS,12.46,21050026,38.0,141,5596,48484.52,39.68794326241135,8.664138670478913,0.002226590421729807,8.661912080057183
245738,1891760260.0,HONOLULU,HI,"ABBVIE, INC.",ANDROGEL,65.43,21050847,0.0,21,854,12019.85,40.66666666666666,14.07476580796253,0.07661592505854802,13.998149882903983
245794,1891760260.0,HONOLULU,HI,ELI LILLY AND COMPANY,HUMALOG,61.75,21050861,38.0,149,7995,70443.49,53.65771812080537,8.810943089430895,0.007723577235772358,8.803219512195122
245850,1891760260.0,HONOLULU,HI,MERCK SHARP & DOHME CORPORATION,JANUVIA,33.18,21050867,40.0,220,10770,90917.48,48.95454545454545,8.441734447539462,0.0030807799442896934,8.438653667595172
245906,1891760260.0,HONOLULU,HI,NOVO NORDISK INC,NOVOLOG,24.38,21050886,0.0,27,1156,6519.37,42.814814814814824,5.639593425605536,0.021089965397923873,5.618503460207612
245962,1891760260.0,HONOLULU,HI,SANOFI AND GENZYME US COMPANIES,LANTUS,131.19,21050868,20.0,111,4638,30140.58,41.78378378378378,6.498615782664942,0.028285899094437256,6.470329883570504
246018,1891764957.0,SAN ANTONIO,TX,"ABBVIE, INC.",SYNTHROID,26.12,21057683,84.0,355,19516,12627.68,54.974647887323954,0.6470424267267882,0.0013383890141422422,0.645704037712646
246075,1891764957.0,SAN ANTONIO,TX,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,18.18,21057685,0.0,16,900,7427.5,56.25,8.252777777777778,0.0202,8.232577777777777
246076,1891764957.0,SAN ANTONIO,TX,ELI LILLY AND COMPANY,TRADJENTA,1907.89,21057685,0.0,16,900,7427.5,56.25,8.252777777777778,2.119877777777778,6.1329
246189,1891764957.0,SAN ANTONIO,TX,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,13023.6,21057642,0.0,50,2212,26903.14,44.24,12.162359855334538,5.887703435804702,6.274656419529836
246246,1891764957.0,SAN ANTONIO,TX,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,79.39999999999998,21057678,0.0,19,930,7590.91,48.94736842105264,8.162268817204302,0.08537634408602147,8.07689247311828
246303,1891764957.0,SAN ANTONIO,TX,ELI LILLY AND COMPANY,FORTEO,39.99,21057652,0.0,16,458,20997.32,28.625,45.8456768558952,0.08731441048034935,45.75836244541485
246360,1891764957.0,SAN ANTONIO,TX,ELI LILLY AND COMPANY,HUMALOG,1872.7,21057657,20.0,68,2425,36159.66,35.661764705882355,14.911200000000001,0.7722474226804124,14.13895257731959
246417,1891764957.0,SAN ANTONIO,TX,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.41,21057662,15.0,59,2730,21719.43,46.271186440677965,7.955835164835165,0.003813186813186813,7.952021978021977
246474,1891764957.0,SAN ANTONIO,TX,SANOFI AND GENZYME US COMPANIES,LANTUS,30.54,21057663,0.0,14,548,4726.82,39.142857142857146,8.62558394160584,0.05572992700729927,8.56985401459854
246531,1891786729.0,RANCHO MIRAGE,CA,ELI LILLY AND COMPANY,HUMALOG,13.69,21092765,50.0,115,6237,48970.29,54.23478260869565,7.851577681577682,0.0021949655282988614,7.849382716049384
246580,1891786729.0,RANCHO MIRAGE,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,19.2,21092772,23.0,62,4500,36337.15,72.5806451612903,8.074922222222222,0.004266666666666667,8.070655555555556
246629,1891786729.0,RANCHO MIRAGE,CA,SANOFI AND GENZYME US COMPANIES,LANTUS,10.0,21092773,34.0,121,6372,73548.68,52.66115702479339,11.54247959824231,0.001569365976145637,11.540910232266164
246678,1891851531.0,SHENANDOAH,TX,ELI LILLY AND COMPANY,HUMALOG,13.48,21137922,26.0,59,3965,37038.99,67.20338983050847,9.34148549810845,0.0033997477931904164,9.338085750315258
246705,1891851531.0,SHENANDOAH,TX,SANOFI AND GENZYME US COMPANIES,LANTUS,37.7,21137928,19.0,55,3181,32811.24,57.83636363636364,10.314756365922666,0.011851618987739706,10.302904746934926
246732,1891858312.0,COLUMBUS,OH,ELI LILLY AND COMPANY,FORTEO,13.28,21140971,0.0,18,506,23358.84,28.11111111111111,46.163715415019766,0.02624505928853755,46.13747035573123
246760,1891858312.0,COLUMBUS,OH,ELI LILLY AND COMPANY,HUMALOG,12.39,21140974,23.0,63,3480,59116.5,55.23809523809525,16.9875,0.003560344827586207,16.983939655172414
246788,1891865937.0,LAWRENCEVILLE,GA,MERCK SHARP & DOHME CORPORATION,JANUVIA,12.88,21144353,16.0,47,2669,21895.92,56.78723404255321,8.203791682278005,0.0048257774447358565,8.198965904833269
246875,1891865937.0,LAWRENCEVILLE,GA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,11.96,21144321,0.0,12,448,6037.1,37.333333333333336,13.475669642857143,0.026696428571428572,13.448973214285715
246962,1891865937.0,LAWRENCEVILLE,GA,NOVO NORDISK INC,LEVEMIR,72.7,21144356,0.0,35,1318,17554.74,37.65714285714286,13.319226100151747,0.05515933232169955,13.264066767830048
247049,1891865937.0,LAWRENCEVILLE,GA,SANOFI AND GENZYME US COMPANIES,LANTUS,13.92,21144354,33.0,94,4751,41963.07,50.54255319148936,8.83247105872448,0.002929909492738371,8.82954114923174
247136,1891883104.0,LAWRENCEVILLE,GA,MERCK SHARP & DOHME CORPORATION,JANUVIA,12.88,21155469,17.0,89,3750,31137.06,42.13483146067416,8.303216,0.003434666666666667,8.299781333333334
247193,1891883104.0,LAWRENCEVILLE,GA,SANOFI AND GENZYME US COMPANIES,LANTUS,39.13,21155470,49.0,156,7376,64022.63,47.282051282051285,8.679857646420825,0.00530504338394794,8.674552603036876
247250,1891990255.0,CARMEL,NY,MERCK SHARP & DOHME CORPORATION,JANUVIA,11.32,21191938,0.0,31,1260,13598.76,40.645161290322584,10.792666666666667,0.008984126984126985,10.783682539682541
247270,1902004005.0,NASHVILLE,TN,NOVO NORDISK INC,LEVEMIR,21.09,21195853,0.0,24,654,12849.03,27.25,19.646834862385322,0.03224770642201835,19.614587155963303
247324,1902004005.0,NASHVILLE,TN,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,26.24,21195871,0.0,15,630,5137.41,42.0,8.154619047619047,0.04165079365079365,8.112968253968253
247378,1902069867.0,INDIANAPOLIS,IN,ELI LILLY AND COMPANY,TRADJENTA,68.97999999999999,21211460,0.0,11,450,3784.6,40.90909090909091,8.410222222222222,0.15328888888888886,8.256933333333333
247379,1902069867.0,INDIANAPOLIS,IN,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,23.81,21211460,0.0,11,450,3784.6,40.90909090909091,8.410222222222222,0.05291111111111111,8.35731111111111
247402,1902093081.0,CINCINNATI,OH,ELI LILLY AND COMPANY,HUMALOG,77.6,21215928,13.0,27,1354,12546.87,50.148148148148145,9.26652141802068,0.057311669128508116,9.209209748892173
247432,1902093081.0,CINCINNATI,OH,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,23.91,21215950,0.0,18,960,7921.33,53.33333333333334,8.251385416666666,0.02490625,8.226479166666666
247462,1902095730.0,PASADENA,CA,"ABBVIE, INC.",ANDROGEL,15.86,21216757,0.0,47,1900,25809.89,40.42553191489362,13.584152631578947,0.008347368421052631,13.575805263157894
247493,1902095730.0,PASADENA,CA,ELI LILLY AND COMPANY,FORTEO,5679.03,21216767,13.0,68,1950,89116.13,28.676470588235286,45.70057948717949,2.912323076923077,42.78825641025641
247524,1902817901.0,WEST HILLS,CA,ELI LILLY AND COMPANY,HUMALOG,17.66,21255620,12.0,49,2330,23203.63,47.55102040816327,9.95863948497854,0.007579399141630901,9.95106008583691
247615,1902817901.0,WEST HILLS,CA,ELI LILLY AND COMPANY,TRADJENTA,90.66,21255668,11.0,59,3030,24409.71,51.35593220338985,8.056009900990098,0.02992079207920792,8.02608910891089
247706,1902817901.0,WEST HILLS,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,55.63,21255629,13.0,63,2550,21218.43,40.476190476190474,8.32095294117647,0.021815686274509805,8.29913725490196
247797,1902817901.0,WEST HILLS,CA,"TAKEDA PHARMACEUTICALS U.S.A., INC.",ULORIC,114.97,21255671,0.0,12,360,2408.34,30.0,6.6898333333333335,0.3193611111111111,6.370472222222222
247888,1902834393.0,VENTURA,CA,ELI LILLY AND COMPANY,HUMALOG,52.96,21275859,13.0,35,1241,24977.82,35.457142857142856,20.1271716357776,0.042675261885576146,20.084496373892023
247960,1902834393.0,VENTURA,CA,MERCK SHARP & DOHME CORPORATION,JANUVIA,37.87000000000001,21275866,0.0,27,1260,10508.75,46.66666666666666,8.340277777777779,0.030055555555555565,8.310222222222222
248032,1902845449.0,LUBBOCK,TX,"ABBVIE, INC.",ANDROGEL,25.27,21290181,0.0,23,880,13342.3,38.26086956521739,15.161704545454544,0.02871590909090909,15.132988636363635
248119,1902845449.0,LUBBOCK,TX,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,63.78,21290188,0.0,28,868,11580.03,31.0,13.341048387096775,0.07347926267281106,13.267569124423964
248206,1902845449.0,LUBBOCK,TX,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,12.65,21290244,13.0,69,2190,18666.1,31.73913043478261,8.523333333333333,0.005776255707762557,8.51755707762557
248293,1902845449.0,LUBBOCK,TX,DAIICHI SANKYO INC.,WELCHOL,26.19,21290258,11.0,50,1680,13851.87,33.6,8.245160714285715,0.015589285714285715,8.229571428571429
248380,1902845449.0,LUBBOCK,TX,ELI LILLY AND COMPANY,HUMALOG,24.63000000000001,21290207,63.0,195,6819,68711.79,34.96923076923077,10.076520017597888,0.00361196656401232,10.072908051033876
248467,1902845449.0,LUBBOCK,TX,MERCK SHARP & DOHME CORPORATION,ZETIA,12.31,21290259,15.0,91,3090,16486.16,33.956043956043956,5.335326860841424,0.003983818770226537,5.331343042071198
248554,1902845449.0,LUBBOCK,TX,SANOFI AND GENZYME US COMPANIES,LANTUS,71.47,21290217,95.0,390,14718,127210.57,37.738461538461536,8.643196765864928,0.004855958690039407,8.63834080717489
248641,1902866387.0,TOLEDO,OH,"ABBVIE, INC.",ANDROGEL,16.01,21318645,0.0,11,440,5853.76,40.0,13.304,0.03638636363636364,13.267613636363636
248699,1902866387.0,TOLEDO,OH,ELI LILLY AND COMPANY,FORTEO,6.99,21318654,0.0,20,578,25856.35,28.9,44.73416955017301,0.012093425605536333,44.72207612456747
248757,1902866387.0,TOLEDO,OH,ELI LILLY AND COMPANY,HUMALOG,55.36,21318662,20.0,81,4232,51587.81,52.246913580246904,12.189936200378071,0.013081285444234404,12.176854914933836
248815,1902877335.0,AKRON,OH,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,35.0,21337957,0.0,35,1078,9046.09,30.8,8.391549165120594,0.032467532467532464,8.359081632653062
248888,1902877335.0,AKRON,OH,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,1328.24,21337897,0.0,20,976,11844.62,48.8,12.135881147540985,1.3609016393442623,10.774979508196722
248961,1902877335.0,AKRON,OH,ELI LILLY AND COMPANY,HUMALOG,51.27,21337911,22.0,65,3815,38342.76,58.69230769230769,10.050526867627786,0.013439056356487549,10.037087811271299
249034,1902877335.0,AKRON,OH,"SANTARUS, INC",GLUMETZA,27.36,21337909,0.0,12,480,6443.2,40.0,13.423333333333334,0.057,13.366333333333333
249107,1902877335.0,AKRON,OH,"ABBVIE, INC.",ANDROGEL,11.31,21337891,0.0,25,930,8071.58,37.2,8.679118279569892,0.012161290322580646,8.66695698924731
249180,1902877335.0,AKRON,OH,NOVO NORDISK INC,NOVOLOG,22.53,21337945,14.0,48,2564,25382.45,53.41666666666666,9.899551482059282,0.008787051482059282,9.890764430577223
249253,1902877335.0,AKRON,OH,SANOFI AND GENZYME US COMPANIES,APIDRA,10.64,21337892,0.0,15,780,7339.04,52.0,9.409025641025641,0.013641025641025642,9.395384615384616
249326,1902877335.0,AKRON,OH,SANOFI AND GENZYME US COMPANIES,LANTUS,10.62,21337923,24.0,99,5053,37638.65,51.04040404040404,7.44877300613497,0.0021017217494557687,7.4466712843855145
249399,1902878978.0,CAMERON PARK,CA,AMGEN INC.,PROLIA,14.4,21340572,29.0,42,3539,35074.86,84.26190476190476,9.910952246397288,0.004068946029951964,9.906883300367337
249454,1902878978.0,CAMERON PARK,CA,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,96.79,21340536,0.0,18,1088,13812.05,60.444444444444436,12.694898897058822,0.08896139705882354,12.605937499999998
249509,1902878978.0,CAMERON PARK,CA,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,14.92,21340569,0.0,17,1230,9974.2,72.3529411764706,8.10910569105691,0.012130081300813007,8.096975609756099
249564,1902878978.0,CAMERON PARK,CA,ELI LILLY AND COMPANY,FORTEO,44.98,21340542,0.0,18,672,30423.9,37.333333333333336,45.27366071428572,0.0669345238095238,45.206726190476196
249619,1902878978.0,CAMERON PARK,CA,ELI LILLY AND COMPANY,HUMALOG,1589.19,21340548,29.0,84,5598,53455.63,66.64285714285714,9.549058592354411,0.2838853161843516,9.26517327617006
249674,1902878978.0,CAMERON PARK,CA,"ABBVIE, INC.",ANDROGEL,1519.69,21340531,0.0,16,1095,14162.74,68.4375,12.93400913242009,1.3878447488584476,11.546164383561642
249729,1902878978.0,CAMERON PARK,CA,"ABBVIE, INC.",SYNTHROID,500.0,21340576,67.0,264,17061,11029.96,64.625,0.6465013774104683,0.02930660570892679,0.6171947717015416
249784,1902881006.0,REDMOND,OR,NOVO NORDISK INC,LEVEMIR,56.74,21343709,0.0,17,780,3672.47,45.88235294117647,4.708294871794871,0.07274358974358974,4.635551282051281
249868,1902881006.0,REDMOND,OR,ELI LILLY AND COMPANY,HUMALOG,11.89,21343697,23.0,116,3103,36292.79,26.75,11.69603287141476,0.0038317757009345794,11.692201095713825
249952,1902881006.0,REDMOND,OR,"ABBVIE, INC.",ANDROGEL,12.91,21343678,0.0,18,630,8402.03,35.0,13.336555555555556,0.020492063492063492,13.316063492063492
250036,1902881006.0,REDMOND,OR,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,12.6,21343732,0.0,25,1110,9160.52,44.4,8.25272072072072,0.011351351351351352,8.24136936936937
250120,1902883135.0,COLUMBUS,OH,"AUXILIUM PHARMACEUTICALS, INC.",TESTIM,7216.9900000000025,21345884,0.0,14,660,8448.24,47.14285714285714,12.800363636363636,10.934833333333337,1.8655303030302992
250188,1902883135.0,COLUMBUS,OH,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,8.96,21345886,12.0,33,1465,11821.77,44.39393939393939,8.069467576791808,0.0061160409556314,8.063351535836176
250189,1902883135.0,COLUMBUS,OH,ELI LILLY AND COMPANY,TRADJENTA,4298.41,21345886,12.0,33,1465,11821.77,44.39393939393939,8.069467576791808,2.9340682593856653,5.135399317406144
250324,1902883135.0,COLUMBUS,OH,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,2889.36,21345829,15.0,44,2302,28384.51,52.31818181818182,12.330369244135534,1.2551520417028672,11.075217202432666
250392,1902883135.0,COLUMBUS,OH,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,33.2,21345875,14.0,50,2280,18284.49,45.6,8.019513157894737,0.014561403508771931,8.004951754385965
250460,1902883135.0,COLUMBUS,OH,ELI LILLY AND COMPANY,HUMALOG,20.76,21345847,67.0,216,12527,154193.77,57.99537037037037,12.308914345014767,0.0016572204039275167,12.307257124610839
250528,1902883135.0,COLUMBUS,OH,SANOFI AND GENZYME US COMPANIES,LANTUS,29.77,21345855,25.0,119,5562,62309.59,46.73949579831933,11.202731032002877,0.005352391226177634,11.1973786407767
250596,1902883135.0,COLUMBUS,OH,"ABBVIE, INC.",ANDROGEL,2696.12,21345825,14.0,31,1695,25516.55,54.67741935483871,15.054011799410029,1.5906312684365782,13.46338053097345
250664,1902883135.0,COLUMBUS,OH,"ABBVIE, INC.",SYNTHROID,1203.91,21345883,155.0,744,39468,30055.68,53.048387096774185,0.7615202189115232,0.030503445829532787,0.7310167730819904
250732,1902883135.0,COLUMBUS,OH,"SANTARUS, INC",CYCLOSET,2420.2,21345836,0.0,34,1211,12922.9,35.617647058823536,10.671263418662262,1.9985136251032203,8.672749793559042
250800,1902883135.0,COLUMBUS,OH,"JANSSEN PHARMACEUTICALS, INC",INVOKANA,11207.2,21345852,14.0,26,1140,9535.27,43.846153846153854,8.364271929824561,9.830877192982458,-1.4666052631578967
250801,1902883135.0,COLUMBUS,OH,"LIFESCAN, INC.",INVOKANA,45.56,21345852,14.0,26,1140,9535.27,43.846153846153854,8.364271929824561,0.03996491228070176,8.324307017543859
250936,1902886815.0,SUFFERN,NY,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,20.36,21352200,0.0,13,690,5999.32,53.07692307692307,8.694666666666667,0.029507246376811593,8.665159420289855
250976,1902913692.0,BARTLETT,TN,BRISTOL-MYERS SQUIBB COMPANY,BYDUREON,93.62000000000002,21389522,0.0,31,880,11528.48,28.387096774193548,13.100545454545454,0.10638636363636365,12.99415909090909
251098,1902913692.0,BARTLETT,TN,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,102.77,21389598,0.0,16,660,5325.73,41.25,8.069287878787879,0.15571212121212122,7.9135757575757575
251220,1902913692.0,BARTLETT,TN,DAIICHI SANKYO INC.,WELCHOL,13.39,21389624,0.0,12,600,4014.08,50.0,6.690133333333333,0.02231666666666667,6.667816666666666
251342,1902913692.0,BARTLETT,TN,ELI LILLY AND COMPANY,HUMALOG,16.409999999999997,21389555,85.0,258,15188,163652.55,58.868217054263575,10.77512180668949,0.0010804582565183036,10.774041348432972
251464,1902913692.0,BARTLETT,TN,MERCK SHARP & DOHME CORPORATION,JANUVIA,10.85,21389566,11.0,39,1590,12969.04,40.769230769230774,8.156628930817611,0.006823899371069182,8.149805031446542
251586,1902913692.0,BARTLETT,TN,SANOFI AND GENZYME US COMPANIES,LANTUS,36.17,21389569,52.0,183,8176,81989.8,44.6775956284153,10.028106653620352,0.004423923679060666,10.02368272994129
251708,1902913692.0,BARTLETT,TN,"SANTARUS, INC",GLUMETZA,11.26,21389553,0.0,13,341,3728.93,26.23076923076923,10.935278592375367,0.033020527859237536,10.902258064516129
251830,1902913692.0,BARTLETT,TN,"ABBVIE, INC.",ANDROGEL,20.21,21389515,14.0,50,1755,37680.01,35.1,21.47009116809117,0.011515669515669517,21.4585754985755
251952,1902913692.0,BARTLETT,TN,"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",TRADJENTA,51.15000000000001,21389615,11.0,48,1980,16034.89,41.25,8.098429292929293,0.02583333333333334,8.07259595959596
252074,1902913692.0,BARTLETT,TN,NOVO NORDISK INC,LEVEMIR,62.88,21389571,20.0,57,2983,34209.14,52.33333333333334,11.468032182366745,0.021079450217901443,11.446952732148844
252196,1902966591.0,HIGH POINT,NC,ELI LILLY AND COMPANY,HUMALOG,38.03,21412551,35.0,97,3450,39747.54,35.56701030927835,11.521026086956523,0.011023188405797102,11.510002898550725
252268,1902973183.0,HOUSTON,TX,"ABBVIE, INC.",SYNTHROID,39.290000000000006,21416118,32.0,95,6413,3801.48,67.50526315789473,0.5927771713706533,0.0061266178075783575,0.5866505535630749
252323,1902973183.0,HOUSTON,TX,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,134.73999999999998,21416113,0.0,27,1755,13603.01,65.0,7.751002849002849,0.07677492877492877,7.674227920227921
252378,1902973183.0,HOUSTON,TX,MERCK SHARP & DOHME CORPORATION,JANUVIA,11.83,21416095,20.0,61,3300,28895.29,54.098360655737714,8.756148484848485,0.003584848484848485,8.752563636363636
252433,1902990393.0,ALBUQUERQUE,NM,SANOFI AND GENZYME US COMPANIES,LANTUS,12.13,21428726,32.0,160,5131,48733.66,32.06875,9.49788735139349,0.002364061586435393,9.495523289807055
252505,1912065442.0,RIDGEWOOD,NJ,NOVO NORDISK INC,NOVOLOG,22.36,21469723,17.0,83,3416,32413.05,41.156626506024104,9.488597775175643,0.006545667447306791,9.482052107728336
252575,1912065442.0,RIDGEWOOD,NJ,MERCK SHARP & DOHME CORPORATION,JANUVIA,696.56,21469706,83.0,428,21875,179735.49,51.10981308411215,8.216479542857142,0.03184274285714286,8.1846368
252645,1912110537.0,SAN DIEGO,CA,SANOFI AND GENZYME US COMPANIES,LANTUS,13.05,21495251,0.0,13,933,10526.8,71.76923076923076,11.282743837084672,0.013987138263665596,11.268756698821006
252655,1912112731.0,TEANECK,NJ,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,22.01,21495830,11.0,36,1560,12804.3,43.33333333333334,8.207884615384614,0.01410897435897436,8.19377564102564
252681,1912112731.0,TEANECK,NJ,ELI LILLY AND COMPANY,HUMALOG,14.7,21495817,16.0,31,1820,20742.22,58.70967741935484,11.396824175824177,0.008076923076923077,11.388747252747255
252707,1912112731.0,TEANECK,NJ,ELI LILLY AND COMPANY,TRADJENTA,31.5,21495835,0.0,33,1620,13376.28,49.09090909090909,8.256962962962964,0.019444444444444445,8.23751851851852
252733,1912112764.0,TAVARES,FL,NOVO NORDISK INC,LEVEMIR,26.08,21496020,23.0,63,3940,43201.85,62.53968253968254,10.96493654822335,0.006619289340101522,10.958317258883248
252787,1912112764.0,TAVARES,FL,BRISTOL-MYERS SQUIBB COMPANY,ONGLYZA,38.84,21496038,0.0,18,1200,11256.39,66.66666666666667,9.380325,0.03236666666666667,9.347958333333333
252841,1912112764.0,TAVARES,FL,DAIICHI SANKYO INC.,WELCHOL,10.17,21496047,0.0,17,780,7935.21,45.88235294117647,10.173346153846154,0.013038461538461539,10.160307692307693
252895,1912112764.0,TAVARES,FL,ELI LILLY AND COMPANY,TRADJENTA,11.71,21496044,17.0,60,3666,29135.99,61.1,7.947624113475178,0.0031942171303873433,7.944429896344791
252949,1912112764.0,TAVARES,FL,SANOFI AND GENZYME US COMPANIES,APIDRA,13.24,21495996,0.0,11,582,4780.99,52.90909090909091,8.21475945017182,0.02274914089347079,8.19201030927835
253003,1912122334.0,WESTERVILLE,OH,ELI LILLY AND COMPANY,HUMALOG,69.71000000000001,21499041,29.0,114,5493,62484.12,48.18421052631579,11.375226652102677,0.012690697251046788,11.36253595485163
253043,1912155706.0,PUYALLUP,WA,SANOFI AND GENZYME US COMPANIES,LANTUS,21.08,21506656,13.0,80,2825,29804.28,35.3125,10.550187610619469,0.007461946902654866,10.542725663716814
253066,1912191818.0,MYRTLE BEACH,SC,"ABBVIE, INC.",ANDROGEL,11.25,21516090,0.0,23,1420,22229.79,61.73913043478261,15.654781690140846,0.007922535211267605,15.646859154929578
253144,1912191818.0,MYRTLE BEACH,SC,ELI LILLY AND COMPANY,FORTEO,13.57,21516108,0.0,11,326,14263.51,29.63636363636364,43.7530981595092,0.04162576687116565,43.711472392638036
253222,1912191818.0,MYRTLE BEACH,SC,ELI LILLY AND COMPANY,HUMALOG,14.37,21516118,20.0,59,3053,29730.19,51.7457627118644,9.73802489354733,0.0047068457255158855,9.733318047821815
253300,1912191818.0,MYRTLE BEACH,SC,NOVO NORDISK INC,LEVEMIR,10.63,21516129,0.0,15,610,9542.67,40.66666666666666,15.64372131147541,0.017426229508196722,15.626295081967214
253378,1912191818.0,MYRTLE BEACH,SC,SANOFI AND GENZYME US COMPANIES,APIDRA,3672.27,21516091,0.0,11,566,6876.59,51.45454545454545,12.149452296819788,6.488109540636042,5.661342756183746
